asset_kind,id,route_slug,local_file_name,source_rel_path,planned_drive_folder,drive_file_id,drive_file_url,privacy,notes
clip_video,lo-dev-081,marketing-versus-reality-with-pylon,pylon__marketing-versus-reality-with-pylon__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pylon__marketing-versus-reality-with-pylon__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Marketing versus Reality with Pylon | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-081,marketing-versus-reality-with-pylon,pylon__marketing-versus-reality-with-pylon__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pylon__marketing-versus-reality-with-pylon__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-081
clip_caption,lo-dev-081,marketing-versus-reality-with-pylon,pylon__marketing-versus-reality-with-pylon__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pylon__marketing-versus-reality-with-pylon__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-081
clip_markdown,lo-dev-081,marketing-versus-reality-with-pylon,pylon__marketing-versus-reality-with-pylon__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pylon__marketing-versus-reality-with-pylon__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-081
clip_video,lo-dev-082,manual-comp-overrides,pricing-loans__manual-comp-overrides__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__manual-comp-overrides__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Manual Comp Overrides | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-082,manual-comp-overrides,pricing-loans__manual-comp-overrides__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__manual-comp-overrides__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-082
clip_caption,lo-dev-082,manual-comp-overrides,pricing-loans__manual-comp-overrides__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__manual-comp-overrides__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-082
clip_markdown,lo-dev-082,manual-comp-overrides,pricing-loans__manual-comp-overrides__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__manual-comp-overrides__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-082
clip_video,lo-dev-083,lender-selection-nuance,pricing-loans__lender-selection-nuance__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__lender-selection-nuance__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Lender Selection Nuance | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-083,lender-selection-nuance,pricing-loans__lender-selection-nuance__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__lender-selection-nuance__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-083
clip_caption,lo-dev-083,lender-selection-nuance,pricing-loans__lender-selection-nuance__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__lender-selection-nuance__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-083
clip_markdown,lo-dev-083,lender-selection-nuance,pricing-loans__lender-selection-nuance__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__lender-selection-nuance__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-083
clip_video,lo-dev-084,fannie-versus-freddie-rules,compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Fannie versus Freddie Rules | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-084,fannie-versus-freddie-rules,compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-084
clip_caption,lo-dev-084,fannie-versus-freddie-rules,compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-084
clip_markdown,lo-dev-084,fannie-versus-freddie-rules,compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compliance-and-process-reminders__fannie-versus-freddie-rules__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-084
clip_video,lo-dev-085,payment-benefit-versus-cash-benefit,pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Payment Benefit versus Cash Benefit | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-085,payment-benefit-versus-cash-benefit,pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-085
clip_caption,lo-dev-085,payment-benefit-versus-cash-benefit,pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-085
clip_markdown,lo-dev-085,payment-benefit-versus-cash-benefit,pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__payment-benefit-versus-cash-benefit__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-085
clip_video,lo-dev-086,strategic-debt-payoff,pricing-loans__strategic-debt-payoff__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__strategic-debt-payoff__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Strategic Debt Payoff | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-086,strategic-debt-payoff,pricing-loans__strategic-debt-payoff__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__strategic-debt-payoff__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-086
clip_caption,lo-dev-086,strategic-debt-payoff,pricing-loans__strategic-debt-payoff__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__strategic-debt-payoff__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-086
clip_markdown,lo-dev-086,strategic-debt-payoff,pricing-loans__strategic-debt-payoff__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__strategic-debt-payoff__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-086
clip_video,lo-dev-087,pylon-program-limits,pylon__pylon-program-limits__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pylon__pylon-program-limits__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Pylon Program Limits | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-087,pylon-program-limits,pylon__pylon-program-limits__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pylon__pylon-program-limits__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-087
clip_caption,lo-dev-087,pylon-program-limits,pylon__pylon-program-limits__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pylon__pylon-program-limits__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-087
clip_markdown,lo-dev-087,pylon-program-limits,pylon__pylon-program-limits__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pylon__pylon-program-limits__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-087
clip_video,lo-dev-088,fee-sheet-deep-dive,1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Fee Sheet Deep Dive | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-088,fee-sheet-deep-dive,1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-088
clip_caption,lo-dev-088,fee-sheet-deep-dive,1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-088
clip_markdown,lo-dev-088,fee-sheet-deep-dive,1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/1003-and-application-setup__fee-sheet-deep-dive__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-088
clip_video,lo-dev-089,refi-escrow-trap,pricing-loans__refi-escrow-trap__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__refi-escrow-trap__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Refi Escrow Trap | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-089,refi-escrow-trap,pricing-loans__refi-escrow-trap__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__refi-escrow-trap__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-089
clip_caption,lo-dev-089,refi-escrow-trap,pricing-loans__refi-escrow-trap__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__refi-escrow-trap__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-089
clip_markdown,lo-dev-089,refi-escrow-trap,pricing-loans__refi-escrow-trap__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__refi-escrow-trap__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-089
clip_video,lo-dev-090,borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff,compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Borrower Paid versus Lender Paid Optics: Explaining the Tradeoff | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-090,borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff,compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-090
clip_caption,lo-dev-090,borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff,compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-090
clip_markdown,lo-dev-090,borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff,compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compensation-and-fees__borrower-paid-versus-lender-paid-optics-explaining-the-tradeoff__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-090
clip_video,lo-dev-091,borrower-paid-versus-lender-paid-optics-client-conversation,compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Borrower Paid versus Lender Paid Optics: Client Conversation | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-091,borrower-paid-versus-lender-paid-optics-client-conversation,compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-091
clip_caption,lo-dev-091,borrower-paid-versus-lender-paid-optics-client-conversation,compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-091
clip_markdown,lo-dev-091,borrower-paid-versus-lender-paid-optics-client-conversation,compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compensation-and-fees__borrower-paid-versus-lender-paid-optics-client-conversation__pricing-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-091
manifest,manifest-master_clip_manifest.csv,master-clip-manifest,master_clip_manifest.csv,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/master_clip_manifest.csv,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-master_clip_manifest.json,master-clip-manifest,master_clip_manifest.json,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/master_clip_manifest.json,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-category_index.json,category-index,category_index.json,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/category_index.json,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-build_summary.json,build-summary,build_summary.json,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/build_summary.json,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-handoff_validation_summary.json,handoff-validation-summary,handoff_validation_summary.json,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/handoff_validation_summary.json,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-platform_resource_index.md,platform-resource-index,platform_resource_index.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/platform_resource_index.md,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-automation_trigger_map.md,automation-trigger-map,automation_trigger_map.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/automation_trigger_map.md,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-faq_to_clip_map.md,faq-to-clip-map,faq_to_clip_map.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/faq_to_clip_map.md,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
manifest,manifest-youtube_upload_manifest_ready.csv,youtube-upload-manifest-ready,youtube_upload_manifest_ready.csv,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/manifests/youtube_upload_manifest_ready.csv,Manifests,,,"restricted (link, not public)",Planning manifest (reference copy)
